Date,CRM,TRV,CAT,AAPL,HD,AMGN,JPM,INTC,UNH,DIS,VZ,MCD,HON,WBA,PG,GS,MMM,CVX,BA,V,JNJ,AXP,DOW,IBM,MRK,MSFT,NKE,KO,WMT,CSCO
2015-04-02,66.68000030517578,93.99314880371094,66.25914764404297,28.652708053588867,100.45953369140625,133.57521057128906,51.56473922729492,26.335416793823242,107.08912658691406,98.79342651367188,38.21867370605469,82.10842895507812,87.4057846069336,74.12311553955078,69.19498443603516,174.0507354736328,137.9931182861328,82.00066375732422,130.3642120361328,62.664981842041016,85.15101623535156,72.8817367553711,,123.71270751953125,47.92990493774414,36.04624557495117,46.252445220947266,33.6957893371582,70.12190246582031,22.73826026916504
2015-04-06,67.94000244140625,94.33338165283203,67.29134368896484,29.116844177246094,100.8191146850586,133.06105041503906,51.52214431762695,26.532014846801758,107.39936065673828,98.44857025146484,38.3422737121582,82.49401092529297,88.23329162597656,75.88198852539062,69.70703887939453,174.50506591796875,140.26475524902344,83.27801513671875,131.80508422851562,62.578590393066406,84.74081420898438,72.81771087646484,,124.93867492675781,47.99706268310547,37.17353057861328,46.284934997558594,34.101654052734375,70.34773254394531,22.813688278198242
2015-04-07,68.19999694824219,93.6441879272461,66.50688171386719,28.810468673706055,100.24903106689453,134.77484130859375,51.845909118652344,26.720060348510742,107.08000183105469,98.26216888427734,38.06415557861328,82.55397033691406,87.92930603027344,75.25260162353516,69.16140747070312,174.81399536132812,140.883544921875,84.5398178100586,133.0189971923828,63.154476165771484,85.54412841796875,71.6289291381836,,124.96176147460938,48.206912994384766,37.1556396484375,46.22924041748047,33.9691162109375,69.92212677001953,22.956167221069336
2015-04-08,68.20999908447266,93.6441879272461,66.42430114746094,28.716732025146484,101.38044738769531,137.388427734375,52.01630401611328,26.762807846069336,107.84649658203125,99.12895202636719,38.38447570800781,82.98237609863281,87.69287872314453,75.59745025634766,69.48039245605469,174.968505859375,140.93438720703125,83.07550811767578,133.92721557617188,63.82632064819336,85.59541320800781,71.9581298828125,,124.79218292236328,47.97187805175781,37.057212829589844,46.800079345703125,33.869728088378906,70.38246154785156,23.090269088745117
2015-04-09,67.73999786376953,93.60931396484375,66.62248992919922,28.936214447021484,100.48582458496094,138.38246154785156,52.374168395996094,26.702972412109375,108.17498016357422,99.51107025146484,38.29072189331055,82.72534942626953,88.14886474609375,79.85674285888672,69.58110809326172,177.0856170654297,141.37513732910156,83.30138397216797,133.97959899902344,63.76875305175781,86.59527587890625,72.38792419433594,,125.169921875,48.206912994384766,37.11090087890625,46.7443962097168,34.00224304199219,70.21743774414062,23.157318115234375
2015-04-10,67.63999938964844,93.91464233398438,68.20793914794922,29.059680938720703,101.07347106933594,140.0019989013672,52.57012939453125,27.292760848999023,108.5855941772461,99.67884826660156,38.45478820800781,83.79635620117188,88.41061401367188,79.33941650390625,69.96723937988281,177.76707458496094,141.6125030517578,83.2702407836914,134.81797790527344,63.6727409362793,87.21912384033203,72.78112030029297,,125.57090759277344,48.05583190917969,37.325626373291016,46.39632034301758,33.86143493652344,70.0523910522461,23.500953674316406
2015-04-13,67.08000183105469,94.10655975341797,67.8281021118164,29.00252342224121,100.371826171875,139.23941040039062,52.885379791259766,27.121807098388672,108.92322540283203,99.26875305175781,38.31416702270508,83.4879150390625,87.21155548095703,79.0721206665039,70.03440856933594,177.71258544921875,140.56991577148438,82.95088958740234,133.8223876953125,62.97212600708008,85.92870330810547,72.4885025024414,,125.20081329345703,47.61933517456055,37.361412048339844,46.071441650390625,33.71234130859375,69.73970794677734,23.450664520263672
2015-04-14,66.91000366210938,94.03678131103516,68.53825378417969,28.876771926879883,100.02973937988281,139.3079071044922,53.711849212646484,26.91666603088379,109.42508697509766,99.40856170654297,38.42354965209961,83.60786437988281,87.18621063232422,79.304931640625,70.17711639404297,179.65707397460938,140.69708251953125,84.77348327636719,133.79623413085938,62.89533615112305,85.90304565429688,72.689697265625,,125.1391372680664,48.48391342163086,37.262996673583984,46.19211959838867,33.554962158203125,69.61811065673828,23.308177947998047
2015-04-15,67.20999908447266,94.28976440429688,70.32190704345703,28.986515045166016,99.50350952148438,141.7929229736328,54.70872116088867,28.062055587768555,107.05264282226562,99.706787109375,38.587615966796875,82.6310806274414,87.64220428466797,78.92554473876953,70.10157775878906,182.7283172607422,141.07847595214844,85.99632263183594,133.1150360107422,63.03931427001953,85.97142791748047,72.92745208740234,,126.55015563964844,49.06310272216797,37.80873489379883,46.33134460449219,33.46385192871094,69.26200103759766,23.676956176757812
2015-04-16,67.91000366210938,94.80448150634766,70.22199249267578,28.847049713134766,99.43335723876953,142.9926300048828,54.367916107177734,28.09623908996582,110.95804595947266,100.75065612792969,38.49386215209961,81.93706512451172,87.75196838378906,77.18392181396484,70.09317016601562,181.91961669921875,140.6123046875,85.80159759521484,132.71334838867188,63.01050567626953,85.27922058105469,73.98821258544922,,125.77911376953125,48.55107498168945,37.71928024291992,46.363834381103516,33.62950897216797,68.82767486572266,23.970300674438477
2015-04-17,65.80999755859375,91.95170593261719,69.33941650390625,28.522384643554688,98.31946563720703,140.17340087890625,53.54143524169922,27.754335403442383,108.32098388671875,99.43651580810547,38.20478439331055,81.2944564819336,85.87736511230469,74.97669982910156,69.27892303466797,179.3208465576172,137.0692596435547,84.98375701904297,130.6436767578125,61.92593765258789,85.09976196289062,70.70532989501953,,123.88231658935547,47.7452392578125,37.23615646362305,45.73729705810547,33.38101577758789,67.6463851928711,23.400375366210938
2015-04-20,66.9000015258789,92.59729766845703,70.43846893310547,29.173999786376953,98.98603820800781,142.221435546875,53.88225173950195,27.976577758789062,108.2023696899414,100.86249542236328,38.579803466796875,82.4083251953125,86.62045288085938,75.11463928222656,69.5643310546875,180.00238037109375,139.44253540039062,85.9028549194336,133.32464599609375,62.11788558959961,85.63814544677734,70.623046875,,128.11537170410156,48.358009338378906,38.390281677246094,46.40559768676758,33.67921447753906,67.87220764160156,23.869718551635742
2015-04-21,67.37999725341797,88.8808364868164,69.8722915649414,29.016244888305664,99.25791931152344,144.3551025390625,53.08986282348633,27.72014617919922,108.8410873413086,100.35919952392578,38.41572952270508,81.28590393066406,85.56494903564453,75.08877563476562,69.74060821533203,178.8574676513672,139.01031494140625,85.46669006347656,133.90103149414062,62.722564697265625,85.71502685546875,70.66875457763672,,126.6503677368164,48.39997100830078,38.14871597290039,46.544837951660156,33.77860641479492,67.77666473388672,24.045732498168945
2015-04-22,67.70999908447266,89.00297546386719,70.66327667236328,29.407215118408203,99.10005187988281,144.90354919433594,53.626644134521484,27.9509334564209,107.499755859375,100.6015396118164,38.728240966796875,83.83062744140625,86.29113006591797,75.02842712402344,69.74903106689453,180.2022705078125,139.5781707763672,85.28752899169922,132.03219604492188,65.27562713623047,85.82614135742188,71.72953033447266,,127.49851989746094,48.42516326904297,38.46185302734375,46.47985076904297,34.217613220214844,68.12411499023438,23.987060546875
2015-04-23,68.47000122070312,90.27669525146484,70.5966567993164,29.647281646728516,99.95081329345703,144.96351623535156,53.50736618041992,27.65176010131836,107.91036224365234,101.58946990966797,39.10326385498047,83.11090087890625,86.98356628417969,74.74390411376953,68.4991683959961,181.10183715820312,135.33160400390625,85.65360260009766,130.87945556640625,64.99728393554688,85.85179138183594,71.46432495117188,,131.26116943359375,48.27407455444336,38.774993896484375,46.92539596557617,33.9194221496582,68.77555847167969,24.037349700927734
2015-04-24,67.83000183105469,90.68672180175781,70.43846893310547,29.786746978759766,99.7227783203125,143.88385009765625,53.33695983886719,27.420978546142578,108.3027114868164,102.08342742919922,39.087642669677734,84.60177612304688,86.55292510986328,74.13172912597656,68.54148864746094,179.90243530273438,134.763671875,85.57572174072266,129.59571838378906,64.76695251464844,86.3816146850586,71.31802368164062,,130.90647888183594,48.34961700439453,42.82783889770508,46.851131439208984,33.869728088378906,69.34884643554688,24.154687881469727
2015-04-27,67.83999633789062,90.14583587646484,71.0462646484375,30.328609466552734,97.69673156738281,139.14511108398438,53.11543655395508,27.77998161315918,106.06715393066406,102.67060852050781,39.126708984375,82.6310806274414,86.5866928100586,74.25245666503906,68.20299530029297,178.56668090820312,133.90760803222656,85.44330596923828,129.07177734375,64.40221405029297,85.95433044433594,70.86078643798828,,131.63894653320312,47.92990493774414,42.97098159790039,46.84648513793945,33.820030212402344,68.94059753417969,24.213350296020508
2015-04-28,66.88999938964844,90.451171875,71.7706298828125,29.85076141357422,96.986328125,139.23941040039062,53.47327423095703,28.224462509155273,107.29900360107422,102.44691467285156,39.49391174316406,82.96524047851562,86.91600036621094,74.21796417236328,68.05070495605469,179.44808959960938,134.20425415039062,86.54933166503906,128.8184814453125,64.08547973632812,86.09107208251953,70.86078643798828,,134.09860229492188,50.34739685058594,43.981971740722656,46.34526062011719,33.77032470703125,68.70609283447266,24.57374382019043
2015-04-29,74.6500015258789,89.72708892822266,72.8530044555664,29.411785125732422,95.34619140625,137.9454345703125,54.18898010253906,28.113344192504883,103.66731262207031,102.34439086914062,39.43141174316406,83.1280517578125,85.91114044189453,72.91604614257812,67.56837463378906,180.42031860351562,133.05149841308594,87.02444458007812,127.63084411621094,64.6325454711914,85.79196166992188,70.55901336669922,,134.4686737060547,50.095577239990234,43.89249038696289,46.48914337158203,33.53840255737305,67.6463851928711,24.347450256347656
2015-04-30,72.81999969482422,88.20909881591797,72.33680725097656,28.613842010498047,93.82887268066406,135.31471252441406,53.899288177490234,27.82271957397461,101.65074920654297,101.3284912109375,39.407962799072266,82.72534942626953,85.2187271118164,71.50201416015625,67.2806625366211,178.47584533691406,132.5598602294922,86.50259399414062,125.1768798828125,63.39442825317383,84.77499389648438,70.82421875,,132.07073974609375,49.994834899902344,43.5167350769043,45.87188720703125,33.59638214111328,67.7940444946289,24.163068771362305
2015-05-01,73.36000061035156,89.09022521972656,72.74478912353516,29.48265838623047,96.08293914794922,137.41416931152344,54.197509765625,28.566362380981445,103.29318237304688,103.00611114501953,39.384521484375,83.79635620117188,86.55292510986328,71.958984375,67.9406967163086,179.4844512939453,133.65328979492188,84.92925262451172,126.33837127685547,63.12568283081055,85.56975555419922,71.0345458984375,,133.9058074951172,50.24666213989258,43.53463363647461,46.772239685058594,33.88629150390625,68.27178192138672,24.414501190185547
2015-05-04,71.5999984741211,89.13384246826172,72.6865005493164,29.425500869750977,96.53023529052734,138.91372680664062,55.14326095581055,28.574920654296875,104.5341796875,103.4814453125,39.47046661376953,82.3655014038086,86.62045288085938,72.53667449951172,67.99147033691406,181.09271240234375,134.78912353515625,84.36847686767578,125.77073669433594,62.94331359863281,85.75775909423828,71.58322143554688,,134.1370849609375,50.901397705078125,43.15887451171875,46.795448303222656,33.927696228027344,68.77555847167969,24.44802474975586
2015-05-05,72.75,89.0291519165039,72.43671417236328,28.76245880126953,94.7761001586914,136.6258087158203,54.87060546875,28.101396560668945,103.44833374023438,103.27639770507812,39.13451385498047,82.3655014038086,85.74226379394531,71.68310546875,67.75450897216797,179.2663116455078,133.84825134277344,84.11923217773438,124.80136108398438,63.30802917480469,85.0313720703125,71.18084716796875,,133.45091247558594,50.775482177734375,42.58628463745117,46.605159759521484,33.753753662109375,67.86353302001953,24.213350296020508
2015-05-06,73.79000091552734,88.78489685058594,72.42839813232422,28.58183479309082,94.99536895751953,136.20590209960938,54.46162796020508,27.739795684814453,103.55779266357422,102.26051330566406,38.78293991088867,82.58826446533203,85.27783966064453,71.64860534667969,68.03377532958984,178.32135009765625,133.61936950683594,84.08026123046875,123.95762634277344,63.02971267700195,84.74934387207031,71.18999481201172,,132.10691833496094,50.58243179321289,41.405311584472656,46.51233673095703,33.67921447753906,67.87227630615234,24.28040313720703
2015-05-07,74.5199966430664,89.49151611328125,71.96214294433594,28.75861930847168,96.51270294189453,135.30613708496094,54.95580291748047,27.75701332092285,104.7166748046875,101.83177947998047,38.85324478149414,82.92241668701172,85.29470825195312,72.62289428710938,67.8645248413086,179.3572235107422,134.44158935546875,83.78429412841797,124.35313415527344,63.903106689453125,85.1681137084961,71.72037506103516,,133.8605194091797,50.615997314453125,41.78107833862305,47.083187103271484,33.71234130859375,68.20442199707031,24.146305084228516
2015-05-08,72.4000015258789,90.49478912353516,72.69482421875,29.300458908081055,98.64398956298828,139.11082458496094,55.79931640625,28.239145278930664,105.5561752319336,102.62400817871094,39.173587799072266,84.164794921875,86.23201751708984,73.30400848388672,68.50762939453125,182.18312072753906,136.12835693359375,84.62548065185547,127.84230041503906,66.67694091796875,86.71492004394531,72.22332000732422,,135.1835479736328,50.985347747802734,42.720481872558594,47.54264831542969,33.94427490234375,68.64146423339844,24.49831199645996
2015-05-11,71.19999694824219,89.1774673461914,73.91043853759766,29.00198745727539,98.14404296875,138.0054168701172,55.765235900878906,28.144441604614258,104.72577667236328,101.21665954589844,38.9079475402832,83.54788970947266,86.71334838867188,72.64013671875,67.92375946044922,183.3007354736328,135.53500366210938,83.62074279785156,128.22021484375,66.24501037597656,86.33889770507812,72.8817367553711,,133.9622802734375,50.36418151855469,42.3805046081543,47.70509338378906,33.911128997802734,68.2656021118164,24.481550216674805
2015-05-12,71.7699966430664,88.69762420654297,73.40254211425781,28.8986759185791,98.68785095214844,136.2659454345703,55.68855667114258,27.765623092651367,104.607177734375,101.81314086914062,38.76731872558594,83.92489624023438,86.3924789428711,72.57978057861328,67.65296936035156,182.2103729248047,135.67913818359375,83.77649688720703,127.8159408569336,65.92829132080078,85.8603286743164,72.31477355957031,,133.5160369873047,49.89411926269531,42.36262130737305,47.510162353515625,33.70405578613281,69.017333984375,24.49831199645996
2015-05-13,71.79000091552734,88.9593505859375,73.63568878173828,28.930809020996094,97.52131652832031,136.3950653076172,55.82487487792969,28.101396560668945,105.72042083740234,101.76654052734375,38.85324478149414,83.4107894897461,88.19108581542969,72.48493194580078,67.44143676757812,183.02813720703125,136.73019409179688,83.88553619384766,127.98291015625,66.00521087646484,85.92870330810547,73.02803802490234,,134.87039184570312,49.675872802734375,42.61312484741211,47.412696838378906,34.00224304199219,68.31806182861328,24.598888397216797
2015-05-14,72.87999725341797,89.63983917236328,73.88545227050781,29.605806350708008,98.17911529541016,139.48654174804688,56.276451110839844,28.38550567626953,108.15673828125,102.45623016357422,39.0407600402832,83.71924591064453,89.8799057006836,73.58854675292969,68.17760467529297,184.10943603515625,138.28976440429688,84.46971130371094,130.03952026367188,67.30319213867188,87.02257537841797,73.8418960571289,,136.2560577392578,50.17950439453125,43.58831787109375,48.00675964355469,34.375,68.80755615234375,24.347450256347656
2015-05-15,72.4000015258789,89.5787582397461,73.6273422241211,29.56448745727539,99.41580200195312,139.8137969970703,56.13160705566406,28.40273094177246,108.88671875,102.80109405517578,38.90012741088867,84.0019760131836,90.22612762451172,74.55419921875,68.58383178710938,184.42747497558594,138.4169464111328,84.98102569580078,129.09033203125,66.88975524902344,87.42422485351562,73.35724639892578,,135.63760375976562,50.5572509765625,43.21254348754883,48.72146987915039,34.39155960083008,69.26206970214844,24.76651382446289
2015-05-18,72.80000305175781,90.00625610351562,73.51078033447266,29.890506744384766,100.27534484863281,140.74383544921875,56.59170150756836,28.764320373535156,109.31558990478516,102.82904052734375,38.75168991088867,83.9848403930664,90.15856170654297,74.4593734741211,68.32148742675781,185.96310424804688,138.05247497558594,83.89546203613281,128.94091796875,67.30319213867188,88.38135528564453,73.31150817871094,,135.4810028076172,50.3725700378418,42.95309829711914,48.614723205566406,34.22589111328125,69.85643005371094,24.942520141601562
2015-05-19,71.4800033569336,90.4337387084961,72.63654327392578,29.862958908081055,98.52996063232422,140.84716796875,57.094398498535156,28.540481567382812,109.99995422363281,103.04338836669922,38.71261978149414,86.26398468017578,89.78352355957031,74.30184173583984,68.39763641357422,186.63543701171875,138.26437377929688,82.61323547363281,129.23973083496094,67.45703125,88.84283447265625,74.39971923828125,,135.80979919433594,50.8006706237793,42.84503173828125,48.56367492675781,34.217613220214844,66.8058853149414,24.925762176513672
2015-05-20,70.16000366210938,90.46861267089844,73.21102905273438,29.860654830932617,98.31946563720703,141.2088165283203,56.642826080322266,28.72988510131836,110.62956237792969,102.70787048339844,38.82201385498047,85.77559661865234,90.1399154663086,73.47954559326172,68.10145568847656,186.34471130371094,138.0980224609375,82.79415893554688,128.68603515625,67.09166717529297,88.5351791381836,74.03394317626953,,136.0290069580078,50.75031280517578,42.84503173828125,48.54976272583008,34.25074005126953,66.34263610839844,24.82518196105957
2015-05-21,72.91000366210938,89.93646240234375,74.37667083740234,30.1660213470459,98.24053955078125,141.0882568359375,56.787681579589844,28.884857177734375,109.9178466796875,102.88495635986328,38.98607635498047,85.06443786621094,90.25022888183594,75.42708587646484,68.04224395751953,186.22659301757812,138.2344970703125,82.98295593261719,129.50340270996094,66.69747924804688,88.16502380371094,73.85104370117188,,135.70022583007812,50.4481201171875,42.70094680786133,48.45228958129883,34.15134048461914,66.52619934082031,24.66594123840332
2015-05-22,75.01000213623047,89.62239074707031,73.79386901855469,30.4300479888916,98.37210083007812,140.86436462402344,56.634307861328125,28.798765182495117,109.12397766113281,102.7637939453125,38.759490966796875,84.81596374511719,89.87686920166016,74.82984161376953,67.65296936035156,188.81617736816406,137.31329345703125,82.51097106933594,127.27104949951172,66.93782806396484,87.24396514892578,74.29911804199219,,134.82347106933594,49.84375,42.23270034790039,48.46621322631836,34.13478088378906,66.30768585205078,24.523454666137695
2015-05-26,73.56999969482422,88.63656616210938,73.13610076904297,29.75963020324707,97.29330444335938,136.92898559570312,56.003807067871094,28.49742889404297,107.89212036132812,101.99954986572266,38.611053466796875,84.36184692382812,88.96044158935547,74.05081939697266,66.96757507324219,187.5259552001953,136.1276397705078,81.25233459472656,125.50447082519531,65.89945220947266,86.78773498535156,73.32981872558594,,133.187255859375,49.49959182739258,41.953556060791016,47.997474670410156,33.95255661010742,65.46856689453125,24.263641357421875
2015-05-27,73.94999694824219,89.28216552734375,73.20269775390625,30.315250396728516,98.37210083007812,138.160400390625,56.634307861328125,29.022611618041992,108.9962387084961,102.86631774902344,38.728240966796875,84.5332260131836,89.41865539550781,74.59614562988281,67.17912292480469,189.96109008789062,137.347412109375,81.11074829101562,125.6802749633789,66.8128433227539,87.05457305908203,73.25666046142578,,134.65118408203125,49.91090774536133,42.87205505371094,47.72828674316406,34.06022644042969,65.72203063964844,24.56536293029785
2015-05-28,72.68000030517578,89.11640930175781,71.6124496459961,30.25554656982422,98.39840698242188,135.49949645996094,56.404258728027344,29.28089141845703,109.15133666992188,103.01544952392578,38.70481491088867,83.38375854492188,89.68168640136719,74.48360443115234,67.12834930419922,190.02490234375,137.21946716308594,81.2129898071289,125.0914077758789,66.880126953125,87.07179260253906,73.23837280273438,,134.4241943359375,50.11235809326172,42.72797393798828,47.73762893676758,34.0767936706543,65.41610717773438,24.598888397216797
2015-05-29,72.75,88.21782684326172,71.03795623779297,29.911170959472656,97.72305297851562,134.5609130859375,56.0463981628418,29.66832160949707,109.68972778320312,102.86631774902344,38.626678466796875,82.90840911865234,88.4173583984375,74.30184173583984,66.33293151855469,187.9376220703125,135.69261169433594,81.02421569824219,123.5006332397461,66.0340347290039,86.20238494873047,72.9000244140625,,132.81146240234375,51.11124801635742,42.196693420410156,47.44363784790039,33.927696228027344,64.91788482666016,24.56536293029785
2015-06-01,73.0999984741211,88.12187194824219,71.21280670166016,29.97086524963379,97.94232177734375,135.22393798828125,56.3020133972168,29.19479751586914,109.3703384399414,103.41619873046875,38.45478820800781,83.15904998779297,88.29859161376953,74.42301177978516,66.72217559814453,189.41419982910156,135.60731506347656,80.73316192626953,124.14219665527344,66.44747924804688,86.11630249023438,72.6714096069336,,133.2263946533203,50.99373245239258,42.52986145019531,47.48563766479492,33.911128997802734,65.3199691772461,24.45640754699707
2015-06-02,72.9000015258789,87.52861785888672,71.74564361572266,29.837703704833984,98.3919906616211,134.71588134765625,56.250892639160156,28.643787384033203,107.44499206542969,103.22048950195312,38.39229202270508,83.21952819824219,88.72284698486328,74.7259521484375,66.4598617553711,188.15635681152344,135.69261169433594,80.69383239746094,125.9000015258789,66.38017272949219,86.06463623046875,73.14691925048828,,132.81146240234375,50.56564712524414,42.25070571899414,47.64895248413086,33.95255661010742,65.1451416015625,24.37259864807129
2015-06-03,73.47000122070312,88.12187194824219,71.79560852050781,29.874433517456055,99.77632904052734,135.31007385253906,56.83028030395508,28.178878784179688,107.99249267578125,103.6119384765625,38.34541702270508,83.41831970214844,89.07923889160156,74.2845230102539,66.4767837524414,189.8516845703125,136.6138458251953,80.37129211425781,126.39214324951172,66.29365539550781,86.15930938720703,73.70474243164062,,133.02285766601562,50.69154357910156,42.18767547607422,47.83561706542969,33.853153228759766,65.45982360839844,24.380979537963867
2015-06-04,72.20999908447266,87.42394256591797,71.16282653808594,29.699947357177734,98.27738952636719,136.13671875,56.515010833740234,27.817279815673828,106.44127655029297,102.80109405517578,37.579750061035156,83.23683166503906,88.01008605957031,73.7911376953125,66.12985229492188,190.38035583496094,135.06997680664062,79.75772857666016,124.0894775390625,65.58216094970703,85.4190444946289,72.5708236694336,,131.81724548339844,49.91929626464844,41.74644470214844,47.57429885864258,33.62123107910156,64.8130111694336,23.978679656982422
2015-06-05,73.55000305175781,86.63874053955078,71.64574432373047,29.53693389892578,97.31629180908203,135.41339111328125,57.4437370300293,27.412635803222656,106.3317642211914,102.80109405517578,36.90004348754883,82.57136535644531,88.02705383300781,72.61392211914062,65.5206069946289,191.8205108642578,133.9866943359375,79.9150390625,123.68521118164062,65.73600006103516,84.86809539794922,72.59825897216797,,131.05003356933594,49.51639175415039,41.5483283996582,47.61163330078125,33.21535110473633,63.86026382446289,23.953533172607422
2015-06-08,71.83999633789062,85.8136215209961,71.72899627685547,29.34178352355957,96.92835235595703,134.74172973632812,56.99216079711914,26.947717666625977,106.67852020263672,101.85975646972656,37.06410598754883,82.3812026977539,87.6197509765625,72.06861877441406,65.75753021240234,191.21896362304688,133.56871032714844,78.99468231201172,123.6061019897461,65.07255554199219,84.32579040527344,72.06786346435547,,129.43734741210938,49.41565704345703,41.179134368896484,47.33631134033203,33.26504898071289,63.466915130615234,23.70210075378418
2015-06-09,71.76000213623047,85.84873962402344,72.2119140625,29.254535675048828,96.57564544677734,133.30361938476562,57.23924255371094,26.904672622680664,106.75151824951172,101.14210510253906,36.98598098754883,81.87129974365234,87.87431335449219,72.85630798339844,66.76448059082031,190.51708984375,133.90133666992188,78.99468231201172,123.13150024414062,65.3321762084961,84.5409927368164,72.39707946777344,,129.7035369873047,49.39047622680664,41.10709762573242,47.294315338134766,33.298194885253906,63.34453582763672,23.668577194213867
2015-06-10,73.02999877929688,87.06009674072266,73.66898345947266,29.589736938476562,97.85415649414062,133.94947814941406,58.15943908691406,27.39541244506836,108.17498016357422,102.52147674560547,37.08755111694336,82.36392974853516,88.90103149414062,73.9988784790039,67.30606079101562,194.2633056640625,135.6584930419922,80.10383605957031,124.46742248535156,66.94744110107422,85.11772918701172,73.32981872558594,,132.24000549316406,50.03681182861328,41.971561431884766,48.222938537597656,33.40586853027344,63.746612548828125,24.020587921142578
2015-06-11,72.4000015258789,87.89401245117188,73.41085815429688,29.523157119750977,98.12748718261719,136.02479553222656,58.38096237182617,27.421241760253906,109.3387451171875,103.09932708740234,37.31412887573242,82.61456298828125,89.01136016845703,74.2585678100586,67.19603729248047,195.00157165527344,136.3579559326172,79.54532623291016,125.64511108398438,66.9570541381836,85.4276351928711,73.430419921875,,132.13037109375,49.82535934448242,41.81847381591797,48.474918365478516,33.489383697509766,63.75535583496094,24.18820571899414
2015-06-12,71.7699966430664,87.31465911865234,73.14442443847656,29.197141647338867,97.51908874511719,134.44029235839844,58.150909423828125,26.964941024780273,107.8084487915039,102.47488403320312,36.91565704345703,82.156494140625,88.29010009765625,73.62667846679688,66.73908996582031,194.19947814941406,134.80551147460938,78.56202697753906,125.50447082519531,66.65901947021484,84.66149139404297,72.72627258300781,,130.7290802001953,48.945743560791016,41.39525604248047,48.428260803222656,33.372459411621094,63.309600830078125,23.920011520385742
2015-06-15,72.55999755859375,86.7177734375,72.54496002197266,29.139741897583008,96.9988784790039,134.423095703125,57.929378509521484,27.02520751953125,109.02719116210938,102.68925476074219,36.720340728759766,81.49967193603516,87.77249908447266,73.07271575927734,66.10445404052734,193.01454162597656,132.9545440673828,78.10575103759766,125.05625915527344,65.92828369140625,83.92118835449219,72.47023010253906,,130.1576385498047,48.31140899658203,40.95401382446289,48.22759246826172,33.063453674316406,62.87254333496094,23.869718551635742
2015-06-16,73.4000015258789,87.33220672607422,72.09534454345703,29.295862197875977,97.19287109375,134.53504943847656,58.2531623840332,27.240440368652344,111.38220977783203,103.50941467285156,37.04848861694336,81.78485870361328,88.33252716064453,74.33642578125,66.9337158203125,194.65518188476562,133.48338317871094,78.69575500488281,125.10018157958984,66.35132598876953,84.67011260986328,72.5708236694336,,130.6116485595703,48.8104248046875,41.26919174194336,48.792232513427734,33.47267532348633,63.23965835571289,24.062488555908203
2015-06-17,74.41999816894531,87.5867919921875,72.6448745727539,29.22698211669922,97.40448760986328,134.0355682373047,58.05718994140625,27.507341384887695,109.72362518310547,103.91018676757812,36.93129348754883,82.29478454589844,88.4173583984375,74.11141967773438,67.76299285888672,194.08099365234375,133.8757781982422,78.47550964355469,126.05815887451172,66.10134887695312,84.98860931396484,73.44868469238281,,130.87002563476562,48.979576110839844,41.39525604248047,48.88090515136719,33.63135528564453,63.571815490722656,24.24687957763672
2015-06-18,75.70999908447266,89.07026672363281,72.80306243896484,29.360151290893555,98.62124633789062,137.88485717773438,58.60247802734375,27.877546310424805,110.77741241455078,105.5225601196289,37.32193374633789,83.11583709716797,89.54594421386719,75.99837493896484,68.38916015625,195.60316467285156,136.1532440185547,78.86094665527344,127.77201080322266,66.82244873046875,86.3917465209961,73.86019134521484,,131.71548461914062,49.55471420288086,42.07061767578125,49.464210510253906,33.94871139526367,63.79032897949219,24.481550216674805
2015-06-19,75.0,87.2970962524414,72.86967468261719,29.066267013549805,99.13265228271484,138.4015655517578,58.006080627441406,27.61064910888672,110.26425170898438,104.9633560180664,37.07973098754883,83.0380630493164,89.38471221923828,76.62158966064453,68.15222930908203,194.31793212890625,135.5817413330078,78.24738311767578,127.55229187011719,66.04366302490234,85.9613265991211,73.32981872558594,,130.7290802001953,49.089534759521484,41.5123176574707,49.71152877807617,33.73992156982422,63.58053970336914,24.330692291259766
2015-06-22,74.77999877929688,87.81503295898438,73.49412536621094,29.29815673828125,99.69697570800781,139.69322204589844,58.755863189697266,27.77423095703125,110.19096374511719,105.81149291992188,37.134437561035156,83.7208251953125,89.41016387939453,75.9551010131836,68.0760726928711,197.3440399169922,136.2044219970703,78.89240264892578,128.05322265625,66.42823028564453,86.15930938720703,74.29911804199219,,131.308349609375,49.75770568847656,41.62937927246094,49.832855224609375,33.806739807128906,63.62425231933594,24.25526237487793
2015-06-23,74.19999694824219,87.77989959716797,73.64399719238281,29.164993286132812,99.79396057128906,139.23684692382812,59.428958892822266,27.62786865234375,112.47265625,106.63166046142578,37.32193374633789,83.98873138427734,88.8925552368164,75.3838119506836,67.51759338378906,199.06680297851562,136.34091186523438,78.73507690429688,126.93704223632812,66.74552917480469,85.89247131347656,74.39971923828125,,132.00511169433594,49.92686462402344,41.34123229980469,50.02418899536133,33.72322463989258,63.43195724487305,24.12954330444336
2015-06-24,73.5,86.70899200439453,73.41085815429688,29.41295623779297,99.0621337890625,137.686767578125,58.806976318359375,27.472898483276367,109.2012939453125,106.03515625,36.946922302246094,83.52204132080078,88.33252716064453,74.57015991210938,67.2806625366211,195.4481964111328,134.3790283203125,78.09004974365234,125.6802749633789,66.20711517333984,85.5051040649414,73.832763671875,,130.7134246826172,49.258689880371094,41.098087310791016,49.56686782836914,33.56454086303711,63.2658576965332,23.894868850708008
